implementation_id,project_id,engine_id,instrument_id,instrument_name,operation_type,operation_description,falsifier,implementation_sha256
mb-redteamlab-proper-handoff-package-2026-04-14-instrument-02-implementation,mb-redteamlab-proper-handoff-package-2026-04-14,mb-redteamlab-proper-handoff-package-2026-04-14-room-engine,mb-redteamlab-proper-handoff-package-2026-04-14-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",9667694855749830b97cd26c91d778e02b740f26aaffff11ef3b2331d9a31940
mb-redteamlab-proper-handoff-package-2026-04-14-instrument-03-implementation,mb-redteamlab-proper-handoff-package-2026-04-14,mb-redteamlab-proper-handoff-package-2026-04-14-room-engine,mb-redteamlab-proper-handoff-package-2026-04-14-instrument-03,route selector,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",f7d67356ff2f3b402e54c4efd7c82717e8a6d78d5165a402d64b86ed569fbdd0
mb-redteamlab-proper-handoff-package-2026-04-14-instrument-04-implementation,mb-redteamlab-proper-handoff-package-2026-04-14,mb-redteamlab-proper-handoff-package-2026-04-14-room-engine,mb-redteamlab-proper-handoff-package-2026-04-14-instrument-04,promotion decision,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",51da88c31b7a5a28e4ebef667c7c596beaa76edadc1be47b04212649c49538ed
mb-rfp-handoff-ch01-02-done-instrument-01-implementation,mb-rfp-handoff-ch01-02-done,mb-rfp-handoff-ch01-02-done-room-engine,mb-rfp-handoff-ch01-02-done-instrument-01,item registry,registry_builder,"Create or update a structured record that gives the room object identity, status, route, and next action.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",02c5e5aa9ada9ce26d465009d5e739397c72ce2c3d8b7bfd525e620d679cb8b6
mb-rfp-handoff-ch01-02-done-instrument-02-implementation,mb-rfp-handoff-ch01-02-done,mb-rfp-handoff-ch01-02-done-room-engine,mb-rfp-handoff-ch01-02-done-instrument-02,authority classifier,classifier,"Classify the object into a decision category with a reason, confidence boundary, and review flag.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",c2b7ab3bec259aed686b6c8c5d617c711c92675b38304e8ef084dad8b865e3b4
mb-rfp-handoff-ch01-02-done-instrument-03-implementation,mb-rfp-handoff-ch01-02-done,mb-rfp-handoff-ch01-02-done-room-engine,mb-rfp-handoff-ch01-02-done-instrument-03,route selector,mapper,"Map the relationship between upstream inputs, downstream consequences, route options, or transferable mechanisms.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",be2ee0ea75d11a53985b599dabf6c6ae6de6521c36bf730d445ef7fa1abf8e3f
mb-rfp-handoff-ch01-02-done-instrument-04-implementation,mb-rfp-handoff-ch01-02-done,mb-rfp-handoff-ch01-02-done-room-engine,mb-rfp-handoff-ch01-02-done-instrument-04,promotion decision,mapper,"Map the relationship between upstream inputs, downstream consequences, route options, or transferable mechanisms.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",1d999c08ed6ae916dfe5f8575c79a0d8f1726745c9f2bc6216c10c7524627285
red-team-lab-instrument-01-implementation,red-team-lab,red-team-lab-room-engine,red-team-lab-instrument-01,item registry,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",50759dbc165464d5c614de930e9eb0f7549febefd344ac4ea408ceec8e24d179
red-team-lab-instrument-02-implementation,red-team-lab,red-team-lab-room-engine,red-team-lab-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",77a410f350818440186dc2885ea72de6bb6c8fb02735309253c520ec0b6ca25e
red-team-lab-instrument-03-implementation,red-team-lab,red-team-lab-room-engine,red-team-lab-instrument-03,route selector,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",ff4a5ee02d26747f900db694a650dbf9673f0944112f137c4ea01563008915c5
red-team-lab-instrument-04-implementation,red-team-lab,red-team-lab-room-engine,red-team-lab-instrument-04,promotion decision,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",9ea7186f32fc4045192808e7be4118db5e300a8d92d6aeda435d480275ad8458
mb-briefingforgeroom-handoff-pass4-done-instrument-01-implementation,mb-briefingforgeroom-handoff-pass4-done,mb-briefingforgeroom-handoff-pass4-done-room-engine,mb-briefingforgeroom-handoff-pass4-done-instrument-01,item registry,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",5d527d6bf95eaf06824fad84a5c8ca8e7141509c08e506a8beca3bb0659af7e5
mb-briefingforgeroom-handoff-pass4-done-instrument-02-implementation,mb-briefingforgeroom-handoff-pass4-done,mb-briefingforgeroom-handoff-pass4-done-room-engine,mb-briefingforgeroom-handoff-pass4-done-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",3ca24ad6095fec5632f9a20f19694512ad80259ec94a40fce1d1c7c844b9683f
mb-briefingforgeroom-handoff-pass4-done-instrument-03-implementation,mb-briefingforgeroom-handoff-pass4-done,mb-briefingforgeroom-handoff-pass4-done-room-engine,mb-briefingforgeroom-handoff-pass4-done-instrument-03,route selector,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",1f2c80a2bc52fd9fe0a78e2915068579089bd41c3180293ca5775b4f614996bc
mb-briefingforgeroom-handoff-pass4-done-instrument-04-implementation,mb-briefingforgeroom-handoff-pass4-done,mb-briefingforgeroom-handoff-pass4-done-room-engine,mb-briefingforgeroom-handoff-pass4-done-instrument-04,promotion decision,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",4d6d4a1ae7a33a41aef44dca86a0c8b52570132b176a76689cf403b4d8b07ebe
mb-ci-ct-do-handoff-v1-1-instrument-01-implementation,mb-ci-ct-do-handoff-v1-1,mb-ci-ct-do-handoff-v1-1-room-engine,mb-ci-ct-do-handoff-v1-1-instrument-01,item registry,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",1382b2c33e754547f8aa292708468b04026b29d328fc9596d595ffa7ca790c3f
mb-ci-ct-do-handoff-v1-1-instrument-02-implementation,mb-ci-ct-do-handoff-v1-1,mb-ci-ct-do-handoff-v1-1-room-engine,mb-ci-ct-do-handoff-v1-1-instrument-02,authority classifier,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",2e20c17a29b41cb506aebcc72177ad44ae8fcded577e63f9ace7dad5f5c0c1aa
mb-ci-ct-do-handoff-v1-1-instrument-03-implementation,mb-ci-ct-do-handoff-v1-1,mb-ci-ct-do-handoff-v1-1-room-engine,mb-ci-ct-do-handoff-v1-1-instrument-03,route selector,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",a31b49413c3d3f91fbd6ed27884c34e0857748819ae4efe4ba3570615647e3f3
mb-ci-ct-do-handoff-v1-1-instrument-04-implementation,mb-ci-ct-do-handoff-v1-1,mb-ci-ct-do-handoff-v1-1-room-engine,mb-ci-ct-do-handoff-v1-1-instrument-04,promotion decision,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",5deb7f35145e48c881092a7f536c79fd7a166a06ed2dddc626af8cf5552523a4
mb-comparative-rhetoric-final-instrument-01-implementation,mb-comparative-rhetoric-final,mb-comparative-rhetoric-final-room-engine,mb-comparative-rhetoric-final-instrument-01,item registry,source_admission_gate,"Inspect source role, claim ceiling, quotation boundary, and evidence duty before a stronger claim is allowed.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",886ddf36bea53959839202d7a1a21a581481885a6ae790d318168db2f60fa38d
