capture_id,execution_run_id,proof_capsule_id,project_id,product_name,proof_artifact,capture_type,acceptance_result,claim_after_capture,next_live_capture_step
PCS-17D9A8301616,PER-DB65DAD9FCCD,PC-0093D694F749,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-8DEF2F1EEA5A,PER-10060AAE4CBE,PC-A95B0C82749D,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-3A37B0624D64,PER-6FC757641DC9,PC-9089795A7DD7,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-94B63EDE21F6,PER-A7A648F9A710,PC-E270383F364E,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-5DCF072F86A4,PER-5FDA2F21F5CF,PC-E53F2FB04F29,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-2C6FCD957EDB,PER-91C5050C563A,PC-197417A7D07A,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-185F645AD289,PER-4C40CE6B0290,PC-A20826438C9C,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-1D984F65629D,PER-C7A99E043228,PC-942AF0E2ADF5,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-AC61A52A57CD,PER-C7B9678366BA,PC-C3DFF78FF26B,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-EFE2C3EF6AA0,PER-4F586111F06C,PC-5FE30E9F2C6E,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-01AFA3B463FF,PER-6BCED6F52C3E,PC-966B19B81A9B,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-770FD4AABF03,PER-212631BB096E,PC-C8AB220B55D4,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-2D884D8F8E6F,PER-A8A0F6ADF3BE,PC-1D97E4423165,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-6B2FD8CC74CB,PER-925C7C98493F,PC-3BD8516E593C,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-2E024C57A2DB,PER-2BCAF1FAD477,PC-686F57200ED6,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-5BA951721F5C,PER-5E33CD57F941,PC-32E6750353F2,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-9F627104F083,PER-A1624B37F6B4,PC-4B51D06516C3,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-1DF2ED66F6A3,PER-4D1497D57F8E,PC-7F61852709E5,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-4B0DBC25266C,PER-D29286118F0B,PC-C53E1E657FD1,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-011325B08162,PER-C3264AF5C084,PC-7B113325DCE3,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-E20C73C883FE,PER-4142426F8D0E,PC-DE8D4C4B6EDE,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-5981FECA69AB,PER-60E1BDD7D969,PC-15F2F2E812B4,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,Dialectic Lab,state transition proof record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
