capture_id,execution_run_id,proof_capsule_id,project_id,product_name,proof_artifact,capture_type,fixture_hash,operation_hash,expected_output_hash,acceptance_hash,falsifier_hash,acceptance_result,simulated_observation,source_gate,claim_after_capture,next_live_capture_step
PCS-EA7F39AA5172,PER-5A882E515249,PC-793996BF7AC7,mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,state transition proof record,deterministic simulated capture,0d810570d4556898,5699b25875fdd634,4bdaf177578c932e,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Human Terrain & Statecraft.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-E2B1479FC3CA,PER-79D507B4CB47,PC-0D7F6505D031,mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,state transition proof record,deterministic simulated capture,ccbe744ef19ca10e,d2376f7b17b5779a,1124aae4ed910e3d,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Human Terrain & Statecraft.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-C4D520936A86,PER-C8D1CFE11BB3,PC-9F9D36C3078B,mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,state transition proof record,deterministic simulated capture,b13f408974c17b35,0f3f483d6592e41e,c3df6b75983e5084,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Human Terrain & Statecraft.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-56267716C98A,PER-E7CC42B87221,PC-D6D09B7E4DEB,mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,state transition proof record,deterministic simulated capture,ced6847c2991f9ec,af5f39aa710ea278,7520415af5c7cfa6,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Human Terrain & Statecraft.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-D8B516C10D99,PER-C7313A59BA4D,PC-827C30B7ED4F,mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,state transition proof record,deterministic simulated capture,9512994a045b4b13,37dba587c5206a97,6440609d34adea93,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Human Terrain & Statecraft.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-7215E236E9A9,PER-93AA1DF19535,PC-877F8586A9FD,mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,state transition proof record,deterministic simulated capture,9dfc6d342f3bab24,af5f39aa710ea278,5308e92b0c659b38,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Human Terrain & Statecraft.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-41525E1B465A,PER-67E9B4F90D3F,PC-8E7346E06C28,mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,Human Terrain & Statecraft,state transition proof record,deterministic simulated capture,96642dffe6b4b159,a579a1fb5e1a5840,ca8cf87cc0c72ffe,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Human Terrain & Statecraft.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-A0A3D1D01638,PER-0CD653DB6201,PC-17234F650B69,mb-muranoos-lossless-room-master-handoff-v1,Room Master (constitution),state transition proof record,package-verification receipt,e088448e79d4fde2,f4228c89d1117292,f9d1b40da8a79597,827a5da2cf53f8bf,696597cd620b4f99,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms state transition proof record, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-68A9EFF9F6B9,PER-D8C218CC98CD,PC-40F7FA7847FE,mb-muranoos-lossless-room-master-handoff-v1,Room Master (constitution),state transition proof record,source-update capture required,b99e513de5cc0113,3fa37414f905099c,61f6082b71fc7d51,827a5da2cf53f8bf,696597cd620b4f99,PASS_WITH_SOURCE_UPDATE_GATE,"Package proof exists for state transition proof record, but the linked source update must revise the proof capsule before stronger claims are released.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-A90D0F44B7A0,PER-28EF8DA3BC8B,PC-976F2DC4E458,mb-muranoos-lossless-room-master-handoff-v1,Room Master (constitution),state transition proof record,deterministic simulated capture,5798c828abb131ee,2a070e22f535ae3b,73fd084e1c5a5c1f,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Room Master (constitution).","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-4BAE5D24BB83,PER-45F0D4DC07A5,PC-E744E346FF41,mb-muranoos-lossless-room-master-handoff-v1,Room Master (constitution),state transition proof record,source-update capture required,764c41219cf2dd48,3483299c2da7a2b3,e49b213519b7212f,827a5da2cf53f8bf,696597cd620b4f99,PASS_WITH_SOURCE_UPDATE_GATE,"Package proof exists for state transition proof record, but the linked source update must revise the proof capsule before stronger claims are released.","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-10475258D1FA,PER-D4AB6CC38EC6,PC-BD66EE182325,mb-muranoos-lossless-room-master-handoff-v1,Room Master (constitution),state transition proof record,deterministic simulated capture,4fb2a205fbf788f9,672b40a74fca512c,dafb3a79fadf232a,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Room Master (constitution).","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-218A7FD59910,PER-3391237988A4,PC-4B0A902A4050,mb-muranoos-lossless-room-master-handoff-v1,Room Master (constitution),state transition proof record,deterministic simulated capture,d8f342f7e7229f6a,2d2c9888a4aaa8b0,29f1c0d273125584,827a5da2cf53f8bf,696597cd620b4f99,SIMULATED_PASS_CONTRACT_COMPLETE,"Simulated capture records fixture, operation, expected state transition proof record, acceptance decision, falsifier check, and claim boundary for Room Master (constitution).","Complete 2 close-read contract(s), update 6 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for state transition proof record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
