project_id,project_title,title,extension,route_score,routing_basis
mb-foreign-affairs-lexicon-handoff-v1,400 coined IR terms — 30 shortlist — 20 canon — 10 mini-theories,Glossary of Health Coverage Medical Terms PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-sophisticated-expression-lexicon-handoff,"50-entry curated arsenal (of planned 1,000)",043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-sophisticated-expression-lexicon-handoff,"50-entry curated arsenal (of planned 1,000)",Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-sophisticated-expression-lexicon-handoff,"50-entry curated arsenal (of planned 1,000)",Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-sophisticated-expression-lexicon-handoff,"50-entry curated arsenal (of planned 1,000)",A Companion to Middle High German Literature to the 14th Century Francis G. Gentry,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-sophisticated-expression-lexicon-handoff,"50-entry curated arsenal (of planned 1,000)",Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-sophisticated-expression-lexicon-handoff,"50-entry curated arsenal (of planned 1,000)","Gancels Culinary Encyclopedia of Modern Cooking 1920 Gancel, Joseph. [from old catalog]",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-do-career-handoff-v1,500-role ranked search universe (250 federal + 250 private),043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-do-career-handoff-v1,500-role ranked search universe (250 federal + 250 private),Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-do-career-handoff-v1,500-role ranked search universe (250 federal + 250 private),Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-do-career-handoff-v1,500-role ranked search universe (250 federal + 250 private),Omega and the End of the Universe,.epub,4,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-do-career-handoff-v1,500-role ranked search universe (250 federal + 250 private),Omega and the End of the Universe (2021 01 02 03 51 07 UTC),.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-do-career-handoff-v1,500-role ranked search universe (250 federal + 250 private),Take Arms Against a Sea of Troubles The Power of the Reader’s Mind Over a Universe of Death Harold Bloom,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-house-of-light-and-doom-handoff-v1,House of Light and Doom,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-house-of-light-and-doom-handoff-v1,House of Light and Doom,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-house-of-light-and-doom-handoff-v1,House of Light and Doom,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-house-of-light-and-doom-handoff-v1,House of Light and Doom,Woolfs to the Lighthouse Janet Winston,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-house-of-light-and-doom-handoff-v1,House of Light and Doom,Woolfs to the Lighthouse Janet Winston PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-house-of-light-and-doom-handoff-v1,House of Light and Doom,150 Best Minimalist House Ideas,.epub,2,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-lossless-synthesis-room-handoff,Lossless Synthesis (Magnum Opus Scriptorium),043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-lossless-synthesis-room-handoff,Lossless Synthesis (Magnum Opus Scriptorium),Attachment and Bonding A New Synthesis C. Sue Carter,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-lossless-synthesis-room-handoff,Lossless Synthesis (Magnum Opus Scriptorium),Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-lossless-synthesis-room-handoff,Lossless Synthesis (Magnum Opus Scriptorium),Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-lossless-synthesis-room-handoff,Lossless Synthesis (Magnum Opus Scriptorium),"PEMD 10.1.2 The Evaluation Synthesis U.S. Government Accountability Office, httpwww.gao.gov",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-lossless-synthesis-room-handoff,Lossless Synthesis (Magnum Opus Scriptorium),"PEMD 10.1.2 The Evaluation Synthesis U.S. Government Accountability Office, httpwww.gao.gov (2)",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-russian-reference-handoff-final,100-item ranked bibliography with verification levels A/B/C x core/extended,(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-russian-reference-handoff-final,100-item ranked bibliography with verification levels A/B/C x core/extended,(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-russian-reference-handoff-final,100-item ranked bibliography with verification levels A/B/C x core/extended,(Praeger Security International) Richard D. Fisher Jr. China's Military Modernization Building for Regional and Global Reach Praeger (2008) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-russian-reference-handoff-final,100-item ranked bibliography with verification levels A/B/C x core/extended,Russia's Security Policy under Putin Aglaya Snetkov,.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-russian-reference-handoff-final,100-item ranked bibliography with verification levels A/B/C x core/extended,Russian Energy Policy and Military Power Putin's quest for greatness Pavel K. Baev,.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-russian-reference-handoff-final,100-item ranked bibliography with verification levels A/B/C x core/extended,"Russian Security and Air Power, 1992 2002 The development of Russian security thinking under Yeltsin and Putin and its consequences for the air forces Marcel de Haas",.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-technique-registry-master-50-bundle,"50-course Georgetown SSP registry; 7,500+ technique lines; capstone plug tags [SR/EP/IR/SC/G]",043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-technique-registry-master-50-bundle,"50-course Georgetown SSP registry; 7,500+ technique lines; capstone plug tags [SR/EP/IR/SC/G]",2aMassage Techniques and Effects Presentation,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-technique-registry-master-50-bundle,"50-course Georgetown SSP registry; 7,500+ technique lines; capstone plug tags [SR/EP/IR/SC/G]",2aMassage Techniques and Effects Presentation PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-technique-registry-master-50-bundle,"50-course Georgetown SSP registry; 7,500+ technique lines; capstone plug tags [SR/EP/IR/SC/G]",A Tradecraft Primer Structured Analytic Techniques,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-technique-registry-master-50-bundle,"50-course Georgetown SSP registry; 7,500+ technique lines; capstone plug tags [SR/EP/IR/SC/G]",A Tradecraft Primer Structured Analytic Techniques (2),.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-technique-registry-master-50-bundle,"50-course Georgetown SSP registry; 7,500+ technique lines; capstone plug tags [SR/EP/IR/SC/G]",A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-ic-handoff-done,Agency-targeting scorecard; 25 citations; FY2024-2026 NIP/MIP figures,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-ic-handoff-done,Agency-targeting scorecard; 25 citations; FY2024-2026 NIP/MIP figures,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-ic-handoff-done,Agency-targeting scorecard; 25 citations; FY2024-2026 NIP/MIP figures,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-ic-handoff-done,Agency-targeting scorecard; 25 citations; FY2024-2026 NIP/MIP figures,Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-ic-handoff-done,Agency-targeting scorecard; 25 citations; FY2024-2026 NIP/MIP figures,Figures of Drawing PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-georgetown-ic-handoff-done,Agency-targeting scorecard; 25 citations; FY2024-2026 NIP/MIP figures,"Gancels Culinary Encyclopedia of Modern Cooking 1920 Gancel, Joseph. [from old catalog]",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-russia-security-handoff-packet-done,CARE framework gray-zone counter-strategy + red-team critique,Deception Counterdeception and Counterintelligence Robert M. Clark et al,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
mb-russia-security-handoff-packet-done,CARE framework gray-zone counter-strategy + red-team critique,Deception Counterdeception and Counterintelligence Robert M. Clark et al (2),.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
